Feature,Classifier,Accuracy,Balanced Accuracy score,F1 micro score,F1 macro score,F1 weighted score,MAE,Confusion matrix
corpus_2020_audience_overlap_sites_lvl_four_unweighted_256D,GradientBoostingClassifier,0.6332945285215367,0.6222513532516846,0.6332945285215367,0.6224772390444908,0.6325608003611933,0.47729918509895225,"[[126, 64, 49], [45, 172, 54], [46, 57, 246]]"
corpus_2020_audience_overlap_sites_lvl_four_unweighted_256D,SVC ovo,0.6775320139697323,0.6719055331206224,0.6775320139697323,0.6688085627663335,0.677383033641341,0.3946449359720605,"[[127, 82, 30], [25, 219, 27], [32, 81, 236]]"
corpus_2020_audience_overlap_sites_lvl_four_unweighted_512D,LogisticRegression CV = 5,0.5506402793946449,0.5324514305434862,0.5506402793946449,0.5332122086366758,0.5469552273796083,0.5541327124563445,"[[106, 81, 52], [58, 124, 89], [38, 68, 243]]"
corpus_2020_audience_overlap_sites_lvl_four_unweighted_512D,LogisticRegression CV = 10,0.5576251455180442,0.5388965823336046,0.5576251455180442,0.5393625073312902,0.5534304307942395,0.5483119906868452,"[[107, 77, 55], [61, 125, 85], [36, 66, 247]]"
corpus_2020_audience_overlap_sites_lvl_four_unweighted_512D,GradientBoostingClassifier,0.6484284051222352,0.6380210839069943,0.6484284051222352,0.638082218076297,0.6474772646914606,0.459837019790454,"[[128, 58, 53], [44, 181, 46], [40, 61, 248]]"
corpus_2020_audience_overlap_sites_lvl_four_unweighted_512D,SVC ovo,0.6915017462165308,0.6850162659471483,0.6915017462165308,0.682000364819476,0.691350600352315,0.37252619324796277,"[[127, 85, 27], [23, 225, 23], [28, 79, 242]]"
corpus_2020_audience_overlap_sites_lvl_four_unweighted_64D,LogisticRegression CV = 5,0.5564610011641443,0.5380529553098579,0.5564610011641443,0.5382059767925039,0.5529787530629762,0.559953434225844,"[[101, 83, 55], [57, 135, 79], [45, 62, 242]]"
corpus_2020_audience_overlap_sites_lvl_four_unweighted_64D,LogisticRegression CV = 10,0.5355064027939465,0.5147016412437925,0.5355064027939465,0.5121206130876507,0.5266344647786587,0.59953434225844,"[[107, 65, 67], [67, 103, 101], [49, 50, 250]]"
corpus_2020_audience_overlap_sites_lvl_four_unweighted_64D,GradientBoostingClassifier,0.6169965075669382,0.6030536587870584,0.6169965075669382,0.6038817054783938,0.6159439381332455,0.479627473806752,"[[119, 72, 48], [52, 162, 57], [35, 65, 249]]"
corpus_2020_audience_overlap_sites_lvl_four_unweighted_64D,SVC ovo,0.6868451688009313,0.680700494887842,0.6868451688009313,0.6779950066926058,0.6870872127285108,0.3806752037252619,"[[129, 78, 32], [30, 220, 21], [26, 82, 241]]"
corpus_2020_audience_overlap_sites_lvl_three_unweighted_1024D,LogisticRegression CV = 5,0.5355064027939465,0.5109125527480712,0.5355064027939465,0.5094543581973946,0.5252905169111897,0.5972060535506403,"[[89, 74, 76], [52, 118, 101], [38, 58, 253]]"
corpus_2020_audience_overlap_sites_lvl_three_unweighted_1024D,LogisticRegression CV = 10,0.5075669383003493,0.47875091116186724,0.5075669383003493,0.4676098205180979,0.4825661851683212,0.6740395809080326,"[[98, 37, 104], [58, 70, 143], [52, 29, 268]]"
corpus_2020_audience_overlap_sites_lvl_three_unweighted_1024D,GradientBoostingClassifier,0.6763678696158324,0.6666026525271067,0.6763678696158324,0.6684023637479471,0.6756847843299106,0.4109429569266589,"[[144, 50, 45], [40, 176, 55], [30, 58, 261]]"
corpus_2020_audience_overlap_sites_lvl_three_unweighted_1024D,SVC ovo,0.6915017462165308,0.6764423527751839,0.6915017462165308,0.6753520438141525,0.6867033259162111,0.3853317811408615,"[[115, 79, 45], [20, 213, 38], [21, 62, 266]]"
corpus_2020_audience_overlap_sites_lvl_three_unweighted_512D,LogisticRegression CV = 5,0.5168800931315483,0.48963614619661566,0.5168800931315483,0.48339089084096765,0.49835010781320654,0.6519208381839348,"[[96, 46, 97], [58, 85, 128], [48, 38, 263]]"
corpus_2020_audience_overlap_sites_lvl_three_unweighted_512D,LogisticRegression CV = 10,0.5180442374854481,0.49031635357175524,0.5180442374854481,0.48407183680270993,0.49871964235699473,0.6449359720605355,"[[96, 46, 97], [55, 84, 132], [43, 41, 265]]"
corpus_2020_audience_overlap_sites_lvl_three_unweighted_512D,GradientBoostingClassifier,0.6589057043073341,0.6461217407368952,0.6589057043073341,0.6467101064271225,0.6578158640353925,0.43655413271245636,"[[130, 64, 45], [46, 176, 49], [37, 52, 260]]"
corpus_2020_audience_overlap_sites_lvl_three_unweighted_512D,SVC ovo,0.7019790454016298,0.686357112219382,0.7019790454016298,0.6862811345163937,0.6971839728455245,0.37252619324796277,"[[118, 76, 45], [18, 213, 40], [19, 58, 272]]"
corpus_2020_audience_overlap_sites_lvl_three_unweighted_64D,LogisticRegression CV = 5,0.5552968568102444,0.5359982356222598,0.5552968568102444,0.5374290344360139,0.5495514053817099,0.5657741559953434,"[[101, 70, 68], [45, 131, 95], [36, 68, 245]]"
corpus_2020_audience_overlap_sites_lvl_three_unweighted_64D,LogisticRegression CV = 10,0.5541327124563445,0.5346035354827898,0.5541327124563445,0.5355966929841013,0.5482750737249409,0.5692665890570431,"[[100, 69, 70], [49, 131, 91], [36, 68, 245]]"
corpus_2020_audience_overlap_sites_lvl_three_unweighted_64D,GradientBoostingClassifier,0.6251455180442375,0.6083661835287594,0.6251455180442375,0.609275703394783,0.6224267917234021,0.4668218859138533,"[[114, 73, 52], [50, 165, 56], [27, 64, 258]]"
corpus_2020_audience_overlap_sites_lvl_three_unweighted_64D,SVC ovo,0.6821885913853318,0.6653366884941464,0.6821885913853318,0.6675236017143583,0.6784155633242464,0.389988358556461,"[[119, 74, 46], [25, 194, 52], [16, 60, 273]]"
corpus_2020_referral_sites_lvl_three_unweighted_1024D,LogisticRegression CV = 5,0.7147846332945286,0.702793350840559,0.7147846332945286,0.7052748333125964,0.7130297918238596,0.370197904540163,"[[149, 47, 43], [33, 185, 53], [30, 39, 280]]"
corpus_2020_referral_sites_lvl_three_unweighted_1024D,LogisticRegression CV = 10,0.7182770663562281,0.7050544022122675,0.7182770663562282,0.708186414713409,0.7161360864349272,0.3608847497089639,"[[147, 48, 44], [32, 186, 53], [24, 41, 284]]"
corpus_2020_referral_sites_lvl_three_unweighted_1024D,GradientBoostingClassifier,0.6798603026775321,0.6674904597770966,0.6798603026775321,0.6687143804758421,0.6781928358720278,0.42258440046565776,"[[137, 52, 50], [41, 180, 50], [38, 44, 267]]"
corpus_2020_referral_sites_lvl_three_unweighted_1024D,SVC ovo,0.7066356228172294,0.693691737603137,0.7066356228172294,0.6973893414004428,0.7043793646789445,0.37485448195576254,"[[136, 54, 49], [21, 197, 53], [21, 54, 274]]"
corpus_2020_referral_sites_lvl_three_unweighted_128D,LogisticRegression CV = 5,0.6519208381839348,0.6431920431707464,0.6519208381839348,0.6438411336900706,0.6515977573324873,0.4481955762514552,"[[142, 49, 48], [49, 167, 55], [38, 60, 251]]"
corpus_2020_referral_sites_lvl_three_unweighted_128D,LogisticRegression CV = 10,0.6519208381839348,0.641818799049028,0.6519208381839348,0.6434162075696994,0.6510506599404556,0.4470314318975553,"[[137, 50, 52], [44, 170, 57], [33, 63, 253]]"
corpus_2020_referral_sites_lvl_three_unweighted_128D,GradientBoostingClassifier,0.6693830034924331,0.6573540028958693,0.6693830034924331,0.658828509534085,0.6679848643423748,0.420256111757858,"[[141, 49, 49], [50, 168, 53], [28, 55, 266]]"
corpus_2020_referral_sites_lvl_three_unweighted_128D,SVC ovo,0.7054714784633295,0.6939996572640794,0.7054714784633295,0.6965572225846198,0.7037083781689647,0.3841676367869616,"[[142, 48, 49], [29, 192, 50], [28, 49, 272]]"
corpus_2020_referral_sites_lvl_three_unweighted_256D,LogisticRegression CV = 5,0.6682188591385332,0.6551903367758666,0.6682188591385332,0.6602520462900133,0.6664601169916812,0.4167636786961583,"[[137, 51, 51], [28, 170, 73], [22, 60, 267]]"
corpus_2020_referral_sites_lvl_three_unweighted_256D,LogisticRegression CV = 10,0.670547147846333,0.6577605759992572,0.670547147846333,0.6633049425732352,0.6691161246387118,0.4121071012805588,"[[136, 55, 48], [22, 174, 75], [23, 60, 266]]"
corpus_2020_referral_sites_lvl_three_unweighted_256D,GradientBoostingClassifier,0.6647264260768335,0.65320418786665,0.6647264260768335,0.6548721111284962,0.6634459971755079,0.42840512223515714,"[[139, 54, 46], [42, 170, 59], [34, 53, 262]]"
corpus_2020_referral_sites_lvl_three_unweighted_256D,SVC ovo,0.7124563445867288,0.7006094968935447,0.7124563445867287,0.7048033350044235,0.7112027657294667,0.359720605355064,"[[144, 52, 43], [24, 192, 55], [19, 54, 276]]"
corpus_2020_referral_sites_lvl_three_unweighted_512D,LogisticRegression CV = 5,0.6728754365541327,0.6615381033142794,0.6728754365541327,0.6633538872484054,0.6714060973793341,0.4179278230500582,"[[144, 48, 47], [44, 168, 59], [31, 52, 266]]"
corpus_2020_referral_sites_lvl_three_unweighted_512D,LogisticRegression CV = 10,0.681024447031432,0.6677310768503976,0.681024447031432,0.6706968810417088,0.6788411079647884,0.4086146682188591,"[[136, 54, 49], [32, 179, 60], [28, 51, 270]]"
corpus_2020_referral_sites_lvl_three_unweighted_512D,GradientBoostingClassifier,0.6763678696158324,0.6631961447355419,0.6763678696158324,0.6646987343174887,0.6743059062126687,0.42607683352735737,"[[135, 51, 53], [42, 178, 51], [35, 46, 268]]"
corpus_2020_referral_sites_lvl_three_unweighted_512D,SVC ovo,0.7054714784633295,0.6922412960567245,0.7054714784633295,0.6957767709223269,0.7033086277119598,0.37485448195576254,"[[138, 53, 48], [26, 192, 53], [21, 52, 276]]"
corpus_2020_referral_sites_lvl_three_unweighted_64D,LogisticRegression CV = 5,0.6344586728754366,0.624028634095311,0.6344586728754366,0.6257173118375462,0.6331044832239754,0.47497089639115253,"[[136, 45, 58], [48, 159, 64], [36, 63, 250]]"
corpus_2020_referral_sites_lvl_three_unweighted_64D,LogisticRegression CV = 10,0.6461001164144354,0.6353393618697191,0.6461001164144354,0.6368435951646773,0.6448537595759756,0.4610011641443539,"[[135, 47, 57], [47, 167, 57], [35, 61, 253]]"
corpus_2020_referral_sites_lvl_three_unweighted_64D,GradientBoostingClassifier,0.6740395809080326,0.6600203591802255,0.6740395809080326,0.6612813520849498,0.6725960723384972,0.40279394644935973,"[[139, 59, 41], [53, 167, 51], [25, 51, 273]]"
corpus_2020_referral_sites_lvl_three_unweighted_64D,SVC ovo,0.6961583236321304,0.6841608270538352,0.6961583236321304,0.6855522271134085,0.6943513212600022,0.3946449359720605,"[[137, 52, 50], [36, 192, 43], [28, 52, 269]]"
corpus_2020_referral_sites_unweighted_128_D,LogisticRegression CV = 5,0.6204889406286379,0.6044329931736093,0.6204889406286379,0.608619569399102,0.6166666073323811,0.4819557625145518,"[[125, 54, 60], [35, 147, 89], [28, 60, 261]]"
corpus_2020_referral_sites_unweighted_128_D,LogisticRegression CV = 10,0.619324796274738,0.6034778833359781,0.619324796274738,0.6075865198715479,0.6155826387648635,0.4842840512223516,"[[125, 54, 60], [35, 147, 89], [29, 60, 260]]"
corpus_2020_referral_sites_unweighted_128_D,GradientBoostingClassifier,0.6565774155995343,0.6438251357852564,0.6565774155995343,0.6452410222969444,0.65485254086239,0.4412107101280559,"[[136, 55, 48], [46, 165, 60], [36, 50, 263]]"
corpus_2020_referral_sites_unweighted_128_D,SVC ovo,0.6868451688009313,0.6724521528223519,0.6868451688009313,0.6761150104804612,0.684210724582388,0.39930151338766007,"[[134, 55, 50], [28, 182, 61], [24, 51, 274]]"
corpus_2020_referral_sites_unweighted_64_D,LogisticRegression CV = 5,0.5878928987194412,0.5698862387192406,0.5878928987194412,0.5725267223844918,0.5827390524225781,0.5320139697322468,"[[111, 60, 68], [39, 141, 91], [35, 61, 253]]"
corpus_2020_referral_sites_unweighted_64_D,LogisticRegression CV = 10,0.5925494761350407,0.574531385457241,0.5925494761350407,0.5772304148988702,0.5873833902385092,0.5285215366705471,"[[111, 58, 70], [39, 144, 88], [34, 61, 254]]"
corpus_2020_referral_sites_unweighted_64_D,GradientBoostingClassifier,0.619324796274738,0.6060622201215478,0.619324796274738,0.6087662227557019,0.6168445193585499,0.4947613504074505,"[[124, 53, 62], [39, 158, 74], [36, 63, 250]]"
corpus_2020_referral_sites_unweighted_64_D,SVC ovo,0.6577415599534342,0.6444521381349335,0.6577415599534342,0.6475642492286519,0.6556664547583352,0.4342258440046566,"[[129, 60, 50], [30, 175, 66], [29, 59, 261]]"
corpus_2020_unweighted_lvl_one_128D,LogisticRegression CV = 5,0.5145518044237486,0.4913515953684671,0.5145518044237486,0.48246844190257737,0.49947214557084424,0.6332945285215367,"[[108, 55, 76], [91, 79, 101], [51, 43, 255]]"
corpus_2020_unweighted_lvl_one_128D,LogisticRegression CV = 10,0.540162980209546,0.5193455197910529,0.540162980209546,0.5151810709976474,0.5298502699916072,0.6018626309662398,"[[112, 54, 73], [77, 98, 96], [49, 46, 254]]"
corpus_2020_unweighted_lvl_one_128D,GradientBoostingClassifier,0.6437718277066357,0.6330452932995599,0.6437718277066357,0.6347339889309486,0.64257690856989,0.459837019790454,"[[131, 56, 52], [38, 172, 61], [37, 62, 250]]"
corpus_2020_unweighted_lvl_one_128D,SVC ovo,0.6484284051222352,0.6421408162721495,0.6484284051222352,0.6414572514309888,0.6490183182117185,0.4691501746216531,"[[143, 48, 48], [50, 172, 49], [53, 54, 242]]"
corpus_2020_unweighted_lvl_one_64D,LogisticRegression CV = 5,0.5669383003492433,0.5486290024929238,0.5669383003492433,0.548635430261236,0.5622751206916665,0.559953434225844,"[[98, 74, 67], [50, 147, 74], [42, 65, 242]]"
corpus_2020_unweighted_lvl_one_64D,LogisticRegression CV = 10,0.5762514551804424,0.5589631644119488,0.5762514551804424,0.5592748880034978,0.5721545795368772,0.5448195576251456,"[[101, 76, 62], [45, 152, 74], [42, 65, 242]]"
corpus_2020_unweighted_lvl_one_64D,GradientBoostingClassifier,0.6111757857974389,0.5939898848221796,0.6111757857974389,0.5955926219871391,0.6068192677834613,0.5075669383003493,"[[118, 54, 67], [51, 148, 72], [35, 55, 259]]"
corpus_2020_unweighted_lvl_one_64D,SVC ovo,0.6682188591385332,0.6605224299956131,0.6682188591385332,0.6612069891866087,0.6677637985409604,0.43538998835855647,"[[141, 48, 50], [38, 183, 50], [39, 60, 250]]"
corpus_2020_unweighted_lvl_three_128D,LogisticRegression CV = 5,0.5308498253783469,0.5064295574679379,0.5308498253783469,0.5035738044167265,0.51822855862564,0.59953434225844,"[[100, 65, 74], [57, 98, 116], [38, 53, 258]]"
corpus_2020_unweighted_lvl_three_128D,LogisticRegression CV = 10,0.5424912689173458,0.5197748171029324,0.5424912689173458,0.519720551533391,0.5342942296891846,0.5681024447031432,"[[98, 78, 63], [52, 115, 104], [32, 64, 253]]"
corpus_2020_unweighted_lvl_three_128D,GradientBoostingClassifier,0.6577415599534342,0.6438465918030079,0.6577415599534342,0.6448594625996003,0.6566870257757822,0.42607683352735737,"[[132, 68, 39], [49, 168, 54], [33, 51, 265]]"
corpus_2020_unweighted_lvl_three_128D,SVC ovo,0.6984866123399301,0.6821160022032897,0.6984866123399301,0.6827421891428185,0.6947441657665623,0.37718277066356226,"[[123, 73, 43], [29, 200, 42], [22, 50, 277]]"
corpus_2020_unweighted_lvl_three_256D,LogisticRegression CV = 5,0.5424912689173458,0.5188411632830526,0.5424912689173458,0.5181841247602287,0.5336268200967123,0.5739231664726426,"[[94, 76, 69], [55, 118, 98], [31, 64, 254]]"
corpus_2020_unweighted_lvl_three_256D,LogisticRegression CV = 10,0.5227008149010477,0.49831480307585796,0.5227008149010477,0.4951786882090656,0.5099814357965917,0.6123399301513388,"[[98, 63, 78], [60, 96, 115], [38, 56, 255]]"
corpus_2020_unweighted_lvl_three_256D,GradientBoostingClassifier,0.6786961583236322,0.6655472229033832,0.6786961583236322,0.6664697244801226,0.6766407792884711,0.4179278230500582,"[[131, 56, 52], [41, 186, 44], [31, 52, 266]]"
corpus_2020_unweighted_lvl_three_256D,SVC ovo,0.6949941792782305,0.678317018870516,0.6949941792782305,0.6791916764107228,0.6904063260060955,0.3818393480791618,"[[119, 75, 45], [21, 203, 47], [21, 53, 275]]"
corpus_2020_weighted_lvl_one_128D,LogisticRegression CV = 5,0.5075669383003493,0.4824373941788836,0.5075669383003493,0.47946306327757604,0.4960165321110569,0.6321303841676368,"[[87, 67, 85], [67, 101, 103], [35, 66, 248]]"
corpus_2020_weighted_lvl_one_128D,LogisticRegression CV = 10,0.5040745052386496,0.4785294644137052,0.5040745052386496,0.4757102886541984,0.4928287593590103,0.6379511059371362,"[[79, 73, 87], [61, 110, 100], [35, 70, 244]]"
corpus_2020_weighted_lvl_one_128D,GradientBoostingClassifier,0.6530849825378346,0.6390899622511229,0.6530849825378346,0.639712679425076,0.6512253958805616,0.4342258440046566,"[[138, 61, 40], [55, 155, 61], [35, 46, 268]]"
corpus_2020_weighted_lvl_one_128D,SVC ovo,0.6915017462165308,0.686713812984601,0.6915017462165308,0.6859642845934156,0.6919827402802824,0.4039580908032596,"[[154, 44, 41], [41, 188, 42], [41, 56, 252]]"
corpus_2020_weighted_lvl_one_64D,LogisticRegression CV = 5,0.5424912689173458,0.5254894910268353,0.5424912689173458,0.5250131460715503,0.538297834563156,0.5762514551804424,"[[111, 69, 59], [69, 115, 87], [43, 66, 240]]"
corpus_2020_weighted_lvl_one_64D,LogisticRegression CV = 10,0.5552968568102444,0.5388549384888414,0.5552968568102444,0.5396497393883558,0.5520820287175383,0.5576251455180442,"[[110, 71, 58], [60, 127, 84], [39, 70, 240]]"
corpus_2020_weighted_lvl_one_64D,GradientBoostingClassifier,0.6495925494761351,0.6390268623886081,0.6495925494761351,0.6397680612378376,0.6478633219455147,0.45168800931315484,"[[145, 48, 46], [49, 154, 68], [41, 49, 259]]"
corpus_2020_weighted_lvl_one_64D,SVC ovo,0.6752037252619325,0.6673501624898878,0.6752037252619325,0.6671646107818451,0.6757081206104478,0.4086146682188591,"[[151, 55, 33], [49, 171, 51], [39, 52, 258]]"
corpus_2020_weighted_lvl_three_128D,LogisticRegression CV = 5,0.5669383003492433,0.5363762154483829,0.5669383003492433,0.5279851354319439,0.5496434967207512,0.5541327124563445,"[[67, 88, 84], [50, 152, 69], [20, 61, 268]]"
corpus_2020_weighted_lvl_three_128D,LogisticRegression CV = 10,0.5331781140861467,0.5048838688983933,0.5331781140861467,0.4991708328749485,0.5209554877469428,0.5983701979045402,"[[69, 87, 83], [68, 135, 68], [30, 65, 254]]"
corpus_2020_weighted_lvl_three_128D,GradientBoostingClassifier,0.6356228172293364,0.6209729580001918,0.6356228172293364,0.6221378908359517,0.6332730457606706,0.470314318975553,"[[125, 59, 55], [50, 162, 59], [36, 54, 259]]"
corpus_2020_weighted_lvl_three_128D,SVC ovo,0.6763678696158324,0.6629769836799926,0.6763678696158324,0.6644697767531,0.674213639260118,0.4190919674039581,"[[132, 55, 52], [40, 182, 49], [30, 52, 267]]"
corpus_2020_weighted_lvl_three_256D,LogisticRegression CV = 5,0.5448195576251456,0.5143804940585043,0.5448195576251456,0.50712598355269,0.5295879008387459,0.5797438882421421,"[[67, 91, 81], [60, 138, 73], [26, 60, 263]]"
corpus_2020_weighted_lvl_three_256D,LogisticRegression CV = 10,0.5343422584400466,0.5025971587838068,0.5343422584400466,0.4936091286990039,0.5165721742029749,0.6076833527357393,"[[61, 85, 93], [60, 136, 75], [29, 58, 262]]"
corpus_2020_weighted_lvl_three_256D,GradientBoostingClassifier,0.6670547147846333,0.6552258903557973,0.6670547147846333,0.6563614215661586,0.6654603540471133,0.43655413271245636,"[[133, 54, 52], [40, 180, 51], [37, 52, 260]]"
corpus_2020_weighted_lvl_three_256D,SVC ovo,0.670547147846333,0.6556741073039484,0.670547147846333,0.6569327205243002,0.6673545214904055,0.4307334109429569,"[[125, 58, 56], [37, 184, 50], [31, 51, 267]]"
